1497	EPE645XV	4	6	53	2021-10-04 12:08:39.473	--SchemaZenNull--	2021-10-04 12:08:39.473	True
1498	BDG682XU	4	6	53	2021-10-04 15:10:34.727	--SchemaZenNull--	2021-10-04 15:10:34.727	True
1499	GGE811XV	18	3	53	2021-10-04 17:23:49.377	--SchemaZenNull--	2021-10-04 17:23:49.377	True
1500	AGL122XD	18	1	53	2021-10-04 17:51:56.403	--SchemaZenNull--	2021-10-04 17:51:56.403	True
1501	AKD435XX	5	1	54	2021-10-05 01:02:26.483	--SchemaZenNull--	2021-10-05 01:02:26.483	True
1502	JJJ454XT	18	1	54	2021-10-05 01:05:40.637	--SchemaZenNull--	2021-10-05 01:05:40.637	True
1503	AAA465XY	2	6	54	2021-10-05 02:04:37.68	--SchemaZenNull--	2021-10-05 02:04:37.68	True
1504	AKD66XZ	2	1	53	2021-10-05 11:26:47.987	--SchemaZenNull--	2021-10-05 11:26:47.987	True
1505	AKD334XY	2	1	53	2021-10-05 12:19:27.87	--SchemaZenNull--	2021-10-05 12:19:27.87	True
1506	KTU939XX	18	3	53	2021-10-05 12:22:19.32	--SchemaZenNull--	2021-10-05 12:22:19.32	True
1507	LSR322XP	4	6	53	2021-10-05 14:18:16.04	--SchemaZenNull--	2021-10-05 14:18:16.04	True
1508	KRD235XX	5	1	53	2021-10-05 15:19:44.937	--SchemaZenNull--	2021-10-05 15:19:44.937	True
1509	LSD953XW	18	5	53	2021-10-05 15:40:49.103	--SchemaZenNull--	2021-10-05 15:40:49.103	True
1510	EPK200XZ	3	6	53	2021-10-05 16:24:15.353	--SchemaZenNull--	2021-10-05 16:24:15.353	True
1511	RBC661XC	3	6	53	2021-10-05 16:28:57.82	--SchemaZenNull--	2021-10-05 16:28:57.82	True
11497	AYE213XB	6	6	54	2021-10-05 23:06:53.773	--SchemaZenNull--	2021-10-05 23:06:53.773	True
11498	PKA411YR	6	6	54	2021-10-05 23:08:11.393	--SchemaZenNull--	2021-10-05 23:08:11.393	True
11499	EKY616XJ	4	6	53	2021-10-06 01:34:13.103	--SchemaZenNull--	2021-10-06 01:34:13.103	True
11500	KNN 725 ZY	6	6	42	2021-10-06 02:39:19.19	--SchemaZenNull--	2021-10-06 02:39:19.19	True
11501	SR931XA	4	6	53	2021-10-06 03:16:11.4	--SchemaZenNull--	2021-10-06 03:16:11.4	True
11502	APP747XP	2	6	54	2021-10-07 01:51:22.61	--SchemaZenNull--	2021-10-07 01:51:22.61	True
11503	LSR43YA	6	3	54	2021-10-07 03:18:32.443	--SchemaZenNull--	2021-10-07 03:18:32.443	True
11504	TT2203LA	3	6	53	2021-10-07 13:09:07.24	--SchemaZenNull--	2021-10-07 13:09:07.24	True
11505	GGE407XV	18	3	53	2021-10-07 13:45:45.257	--SchemaZenNull--	2021-10-07 13:45:45.257	True
11506	MEK 353 XB	6	6	42	2021-10-07 15:56:42.447	--SchemaZenNull--	2021-10-07 15:56:42.447	True
11507	AAA156XP	2	6	53	2021-10-07 17:06:15.163	--SchemaZenNull--	2021-10-07 17:06:15.163	True
11508	APP177YA	2	6	53	2021-10-07 18:35:42.863	--SchemaZenNull--	2021-10-07 18:35:42.863	True
11509	KTU631XV	11	3	54	2021-10-08 00:27:48.527	--SchemaZenNull--	2021-10-08 00:27:48.527	True
11510	T11518LA	5	2	54	2021-10-08 01:07:53.337	--SchemaZenNull--	2021-10-08 01:07:53.337	True
11511	WDE37XB	18	3	54	2021-10-08 02:28:32.973	--SchemaZenNull--	2021-10-08 02:28:32.973	True
11512	KRD814XX	8	6	54	2021-10-08 02:44:18.633	--SchemaZenNull--	2021-10-08 02:44:18.633	True
11513	AYE206XB	6	6	54	2021-10-08 05:55:39.003	--SchemaZenNull--	2021-10-08 05:55:39.003	True
11514	TTN956XAQ	5	6	54	2021-10-08 06:06:35.227	--SchemaZenNull--	2021-10-08 06:06:35.227	True
11515	MUS121XQ	2	5	54	2021-10-08 06:09:13.4	--SchemaZenNull--	2021-10-08 06:09:13.4	True
11516	APP540XU	3	2	54	2021-10-08 06:39:42.953	--SchemaZenNull--	2021-10-08 06:39:42.953	True
11517	FST43YC	4	6	54	2021-10-08 07:12:12.45	--SchemaZenNull--	2021-10-08 07:12:12.45	True
11518	AAB 25 YJ	6	6	42	2021-10-08 09:52:48.673	--SchemaZenNull--	2021-10-08 09:52:48.673	True
11519	AAB 08 YJ	6	3	42	2021-10-08 14:09:49.247	--SchemaZenNull--	2021-10-08 14:09:49.247	True
11520	EPE643XX	4	6	53	2021-10-08 14:30:12.057	--SchemaZenNull--	2021-10-08 14:30:12.057	True
11521	AL838EKY	3	6	53	2021-10-08 16:00:10.53	--SchemaZenNull--	2021-10-08 16:00:10.53	True
11522	AKD409XB	18	6	53	2021-10-08 17:52:33.61	--SchemaZenNull--	2021-10-08 17:52:33.61	True
11523	GRZ264XA	2	5	53	2021-10-08 18:40:05.59	--SchemaZenNull--	2021-10-08 18:40:05.59	True
11524	T7001LA	2	6	54	2021-10-09 01:05:55.61	--SchemaZenNull--	2021-10-09 01:05:55.61	True
11525	GGE407XX	18	3	54	2021-10-09 06:43:27.143	--SchemaZenNull--	2021-10-09 06:43:27.143	True
11526	 AKD918XQ	3	6	53	2021-10-09 16:29:09.683	--SchemaZenNull--	2021-10-09 16:29:09.683	True
11527	T9498LA	3	6	54	2021-10-10 00:08:19.333	--SchemaZenNull--	2021-10-10 00:08:19.333	True
11528	T9672LA	2	3	54	2021-10-10 01:05:10.4	--SchemaZenNull--	2021-10-10 01:05:10.4	True
11529	GGE950XX	2	3	54	2021-10-10 02:31:47.18	--SchemaZenNull--	2021-10-10 02:31:47.18	True
11530	AKD157XA	2	3	54	2021-10-10 02:33:08.703	--SchemaZenNull--	2021-10-10 02:33:08.703	True
11531	EPE136XJ	2	3	54	2021-10-10 02:34:15.473	--SchemaZenNull--	2021-10-10 02:34:15.473	True
11532	FKJ129XZ	3	5	55	2021-10-10 16:06:42.737	--SchemaZenNull--	2021-10-10 16:06:42.737	True
11533	LSR44YA	2	6	55	2021-10-10 18:20:12.94	--SchemaZenNull--	2021-10-10 18:20:12.94	True
11534	LSD845XB	4	6	54	2021-10-10 20:46:45.943	--SchemaZenNull--	2021-10-10 20:46:45.943	True
11535	AGL670XJ	3	6	54	2021-10-11 01:34:05.003	--SchemaZenNull--	2021-10-11 01:34:05.003	True
11536	LSD341XX	2	3	54	2021-10-11 02:05:48.027	--SchemaZenNull--	2021-10-11 02:05:48.027	True
11537	LSR795XQ	2	3	54	2021-10-11 02:07:04.807	--SchemaZenNull--	2021-10-11 02:07:04.807	True
11538	T0046CT	2	6	54	2021-10-11 06:19:01.397	--SchemaZenNull--	2021-10-11 06:19:01.397	True
11539	SMK136XN	4	6	57	2021-10-11 10:56:57.18	--SchemaZenNull--	2021-10-11 10:56:57.18	True
11540	SRA928XA	4	6	57	2021-10-11 15:07:30.253	--SchemaZenNull--	2021-10-11 15:07:30.253	True
11541	PKA391YR	5	1	56	2021-10-11 17:31:18.32	--SchemaZenNull--	2021-10-11 17:31:18.32	True
11542	EKY631XJ	4	6	56	2021-10-11 18:29:59.85	--SchemaZenNull--	2021-10-11 18:29:59.85	True
11543	GGE705XA	2	1	56	2021-10-11 19:02:31.607	--SchemaZenNull--	2021-10-11 19:02:31.607	True
11544	LSR473XK	4	6	54	2021-10-11 19:53:39.333	--SchemaZenNull--	2021-10-11 19:53:39.333	True
11545	T1046CT	2	6	55	2021-10-11 21:33:48.1	--SchemaZenNull--	2021-10-11 21:33:48.1	True
11546	AGL685XJ	4	6	55	2021-10-11 22:09:08.743	--SchemaZenNull--	2021-10-11 22:09:08.743	True
11547	LSR760XX	2	1	55	2021-10-11 23:40:07.15	--SchemaZenNull--	2021-10-11 23:40:07.15	True
11548	LND630YA	2	3	55	2021-10-12 00:56:22.213	--SchemaZenNull--	2021-10-12 00:56:22.213	True
11549	EPE127XM	2	3	55	2021-10-12 00:58:00.773	--SchemaZenNull--	2021-10-12 00:58:00.773	True
11550	FKJ756XR	2	3	55	2021-10-12 01:14:21.733	--SchemaZenNull--	2021-10-12 01:14:21.733	True
11551	FST312XX	2	1	55	2021-10-12 01:17:09.43	--SchemaZenNull--	2021-10-12 01:17:09.43	True
11552	MNA862XV	3	3	55	2021-10-12 01:26:31.323	--SchemaZenNull--	2021-10-12 01:26:31.323	True
11553	APP812XV	2	3	55	2021-10-12 03:51:25.647	--SchemaZenNull--	2021-10-12 03:51:25.647	True
11554	AAA459YC	3	5	55	2021-10-12 04:07:54.57	--SchemaZenNull--	2021-10-12 04:07:54.57	True
11555	T8671LA	2	6	55	2021-10-12 04:09:29.993	--SchemaZenNull--	2021-10-12 04:09:29.993	True
11556	KTU736XX	2	6	55	2021-10-12 04:12:21.603	--SchemaZenNull--	2021-10-12 04:12:21.603	True
11557	T9848LA	2	1	55	2021-10-12 06:23:29.077	--SchemaZenNull--	2021-10-12 06:23:29.077	True
11558	APP395XZ	10	3	52	2021-10-12 13:24:07.87	--SchemaZenNull--	2021-10-12 13:24:07.87	True
11559	APP973YA	10	3	52	2021-10-12 13:24:43.057	--SchemaZenNull--	2021-10-12 13:24:43.057	True
11560	SMK893XX	18	6	52	2021-10-12 16:01:03.743	--SchemaZenNull--	2021-10-12 16:01:03.743	True
11561	LSR480XK	4	6	56	2021-10-12 16:30:39.037	--SchemaZenNull--	2021-10-12 16:30:39.037	True
11562	AGB611ZD	2	1	56	2021-10-12 18:50:16.04	--SchemaZenNull--	2021-10-12 18:50:16.04	True
11563	PKA394YR	5	1	56	2021-10-12 18:59:18.99	--SchemaZenNull--	2021-10-12 18:59:18.99	True
11564	FKJ925XQ	4	6	55	2021-10-12 21:14:24.85	--SchemaZenNull--	2021-10-12 21:14:24.85	True
11565	T9872LA	3	6	55	2021-10-12 23:31:34.367	--SchemaZenNull--	2021-10-12 23:31:34.367	True
11566	KTY915YC	2	1	55	2021-10-13 01:05:14.133	--SchemaZenNull--	2021-10-13 01:05:14.133	True
11567	T10262LA	2	3	55	2021-10-13 01:33:35.773	--SchemaZenNull--	2021-10-13 01:33:35.773	True
11568	LND764XN	2	6	55	2021-10-13 03:23:55.887	--SchemaZenNull--	2021-10-13 03:23:55.887	True
11569	SUL82XP	2	3	55	2021-10-13 03:43:15.39	--SchemaZenNull--	2021-10-13 03:43:15.39	True
11570	KSF243XX	2	3	55	2021-10-13 03:45:43.26	--SchemaZenNull--	2021-10-13 03:45:43.26	True
11571	FST356YD`	3	3	57	2021-10-13 10:36:47.117	--SchemaZenNull--	2021-10-13 10:36:47.117	True
11572	FST342YD	5	1	52	2021-10-13 14:20:40.2	--SchemaZenNull--	2021-10-13 14:20:40.2	True
11573	AKD388YA	18	1	56	2021-10-13 14:47:52.603	--SchemaZenNull--	2021-10-13 14:47:52.603	True
11574	RBH661XC	3	6	57	2021-10-13 15:28:00.057	--SchemaZenNull--	2021-10-13 15:28:00.057	True
11575	KRD603YC	3	6	57	2021-10-13 17:55:02.617	--SchemaZenNull--	2021-10-13 17:55:02.617	True
11576	GGE319XZ	2	6	54	2021-10-13 19:48:28.363	--SchemaZenNull--	2021-10-13 19:48:28.363	True
11577	KTU943XF	2	6	54	2021-10-14 00:01:58.213	--SchemaZenNull--	2021-10-14 00:01:58.213	True
11578	BEN515ZJ	2	6	54	2021-10-14 02:38:54.34	--SchemaZenNull--	2021-10-14 02:38:54.34	True
11579	AKD864XX	2	6	54	2021-10-14 03:09:23.723	--SchemaZenNull--	2021-10-14 03:09:23.723	True
11580	GBJ674XA	2	6	54	2021-10-14 03:15:02.72	--SchemaZenNull--	2021-10-14 03:15:02.72	True
11581	AGL248XE	15	6	54	2021-10-14 06:40:15.313	--SchemaZenNull--	2021-10-14 06:40:15.313	True
11582	AKD986XM	2	6	54	2021-10-14 06:41:50.65	--SchemaZenNull--	2021-10-14 06:41:50.65	True
11583	FST897XW	3	6	57	2021-10-14 08:01:00.83	--SchemaZenNull--	2021-10-14 08:01:00.83	True
11584	JJJ390XP	4	6	57	2021-10-14 10:33:33.533	--SchemaZenNull--	2021-10-14 10:33:33.533	True
11585	FST895XW	3	6	57	2021-10-14 10:39:40.11	--SchemaZenNull--	2021-10-14 10:39:40.11	True
11586	KTU991XZ	5	1	56	2021-10-14 12:38:40.597	--SchemaZenNull--	2021-10-14 12:38:40.597	True
11587	JJJ972XU	6	6	56	2021-10-14 19:00:44.987	--SchemaZenNull--	2021-10-14 19:00:44.987	True
11588	T7796LA	6	3	42	2021-10-14 19:17:03.533	--SchemaZenNull--	2021-10-14 19:17:03.533	True
11589	LSR 947 XZ	6	3	42	2021-10-14 19:17:33.51	--SchemaZenNull--	2021-10-14 19:17:33.51	True
11590	NSR865ZU	18	3	56	2021-10-14 19:20:30.613	--SchemaZenNull--	2021-10-14 19:20:30.613	True
11591	EKY751XC	18	6	54	2021-10-15 04:29:07.75	--SchemaZenNull--	2021-10-15 04:29:07.75	True
11592	T10615LA	8	3	54	2021-10-15 06:14:41.3	--SchemaZenNull--	2021-10-15 06:14:41.3	True
11593	T9223LA	3	6	54	2021-10-15 07:36:32.033	--SchemaZenNull--	2021-10-15 07:36:32.033	True
11594	T8444LA	2	6	54	2021-10-15 08:14:35.58	--SchemaZenNull--	2021-10-15 08:14:35.58	True
11595	FST280XG	18	6	54	2021-10-15 08:52:55.11	--SchemaZenNull--	2021-10-15 08:52:55.11	True
11596	YLA512XM	3	6	54	2021-10-15 09:19:24.063	--SchemaZenNull--	2021-10-15 09:19:24.063	True
11597	JMT69XF	3	6	54	2021-10-15 09:22:28.47	--SchemaZenNull--	2021-10-15 09:22:28.47	True
11598	SMK407YA	3	6	56	2021-10-15 17:44:35.407	--SchemaZenNull--	2021-10-15 17:44:35.407	True
11599	DTM450XA	3	6	56	2021-10-15 18:46:39.25	--SchemaZenNull--	2021-10-15 18:46:39.25	True
11600	LSR454YA	2	1	56	2021-10-15 19:44:18.1	--SchemaZenNull--	2021-10-15 19:44:18.1	True
11601	T8235LA	2	6	54	2021-10-15 22:25:25.513	--SchemaZenNull--	2021-10-15 22:25:25.513	True
11602	DSZ299XB	3	6	54	2021-10-15 22:35:58	--SchemaZenNull--	2021-10-15 22:35:58	True
11603	XG186DKA	2	3	54	2021-10-16 03:07:35.673	--SchemaZenNull--	2021-10-16 03:07:35.673	True
11604	GGE305XR	2	3	54	2021-10-16 03:09:43.263	--SchemaZenNull--	2021-10-16 03:09:43.263	True
11605	SMK903XX	3	6	54	2021-10-16 06:51:23.887	--SchemaZenNull--	2021-10-16 06:51:23.887	True
11606	FFF540XB	6	6	57	2021-10-16 08:36:21.657	--SchemaZenNull--	2021-10-16 08:36:21.657	True
11607	KSF651YD	6	6	57	2021-10-16 08:37:27.157	--SchemaZenNull--	2021-10-16 08:37:27.157	True
11608	SRA927XAB	4	6	57	2021-10-16 10:45:18.287	--SchemaZenNull--	2021-10-16 10:45:18.287	True
11609	SMK470YA	3	6	56	2021-10-16 16:16:55.857	--SchemaZenNull--	2021-10-16 16:16:55.857	True
11610	SRA935XA	4	6	56	2021-10-16 17:34:48.747	--SchemaZenNull--	2021-10-16 17:34:48.747	True
11611	SRA90XA 	4	6	54	2021-10-16 20:45:06.057	--SchemaZenNull--	2021-10-16 20:45:06.057	True
11612	LGT750XA	2	6	54	2021-10-16 23:50:47.843	--SchemaZenNull--	2021-10-16 23:50:47.843	True
11613	SMK645XX	15	6	54	2021-10-17 03:26:36.573	--SchemaZenNull--	2021-10-17 03:26:36.573	True
11614	AGD99XB	2	6	54	2021-10-17 06:45:41.03	--SchemaZenNull--	2021-10-17 06:45:41.03	True
11615	GGE796XX	6	6	54	2021-10-17 07:58:41.823	--SchemaZenNull--	2021-10-17 07:58:41.823	True
11616	JJJ292XZ	8	6	56	2021-10-17 09:59:22.06	--SchemaZenNull--	2021-10-17 09:59:22.06	True
11617	GGU705XA	6	1	56	2021-10-17 12:03:45.247	--SchemaZenNull--	2021-10-17 12:03:45.247	True
11618	EKY619XJ	4	6	57	2021-10-17 15:11:16.217	--SchemaZenNull--	2021-10-17 15:11:16.217	True
11619	KMC708ZU	3	3	55	2021-10-18 10:15:41.893	--SchemaZenNull--	2021-10-18 10:15:41.893	True
11620	KNC237XA	3	3	55	2021-10-18 10:17:14.26	--SchemaZenNull--	2021-10-18 10:17:14.26	True
11621	FMT880YA	2	1	55	2021-10-18 10:20:07.777	--SchemaZenNull--	2021-10-18 10:20:07.777	True
11622	BDG909XG	6	6	55	2021-10-18 10:25:32.95	--SchemaZenNull--	2021-10-18 10:25:32.95	True
11623	AKD543XA	3	6	55	2021-10-18 10:35:04.493	--SchemaZenNull--	2021-10-18 10:35:04.493	True
11624	EPE935YR	3	6	55	2021-10-18 10:39:40.01	--SchemaZenNull--	2021-10-18 10:39:40.01	True
11625	FST01YC	4	6	53	2021-10-18 11:31:03.447	--SchemaZenNull--	2021-10-18 11:31:03.447	True
11626	BDG221XG	3	6	52	2021-10-18 15:07:34.917	--SchemaZenNull--	2021-10-18 15:07:34.917	True
11627	FST280XQ	18	6	52	2021-10-18 15:14:58.87	--SchemaZenNull--	2021-10-18 15:14:58.87	True
11628	EPE935YK	3	2	55	2021-10-18 16:16:13.493	--SchemaZenNull--	2021-10-18 16:16:13.493	True
11629	LSR495XK	4	6	55	2021-10-18 17:53:46.397	--SchemaZenNull--	2021-10-18 17:53:46.397	True
11630	JJJ369XP	4	6	55	2021-10-18 18:27:34.273	--SchemaZenNull--	2021-10-18 18:27:34.273	True
11631	LSR947XZ	6	6	55	2021-10-18 19:22:43.667	--SchemaZenNull--	2021-10-18 19:22:43.667	True
11632	AAA456XP	2	6	56	2021-10-18 21:53:42.79	--SchemaZenNull--	2021-10-18 21:53:42.79	True
11633	YNF552YK	3	4	53	2021-10-19 00:37:36.98	--SchemaZenNull--	2021-10-19 00:37:36.98	True
11634	XB336AAA	2	6	55	2021-10-19 03:39:01.043	--SchemaZenNull--	2021-10-19 03:39:01.043	True
11635	AKD733XY	2	6	55	2021-10-19 03:41:35.463	--SchemaZenNull--	2021-10-19 03:41:35.463	True
11636	KRD850XX	2	3	56	2021-10-19 05:05:02.983	--SchemaZenNull--	2021-10-19 05:05:02.983	True
11637	EPE399XW	2	6	56	2021-10-19 05:20:34.85	--SchemaZenNull--	2021-10-19 05:20:34.85	True
11638	FST209XY	2	6	56	2021-10-19 05:54:21.053	--SchemaZenNull--	2021-10-19 05:54:21.053	True
11639	UWN600YN	2	6	56	2021-10-19 06:23:18.493	--SchemaZenNull--	2021-10-19 06:23:18.493	True
11640	MUS104XU	3	1	55	2021-10-19 07:26:49.913	--SchemaZenNull--	2021-10-19 07:26:49.913	True
11641	LSR477XK	4	6	55	2021-10-19 09:43:59.533	--SchemaZenNull--	2021-10-19 09:43:59.533	True
11642	KS586XF	4	6	55	2021-10-19 10:38:32.73	--SchemaZenNull--	2021-10-19 10:38:32.73	True
11643	FST389YD	3	1	55	2021-10-19 11:48:18.873	--SchemaZenNull--	2021-10-19 11:48:18.873	True
11644	BEN33XU	3	6	55	2021-10-19 13:14:31.667	--SchemaZenNull--	2021-10-19 13:14:31.667	True
11645	APP 83 XY	6	6	42	2021-10-19 13:27:19.697	--SchemaZenNull--	2021-10-19 13:27:19.697	True
11646	APP 625 XY	6	6	42	2021-10-19 13:28:10.07	--SchemaZenNull--	2021-10-19 13:28:10.07	True
11647	T5579LA	2	6	55	2021-10-19 13:38:36.167	--SchemaZenNull--	2021-10-19 13:38:36.167	True
11648	KD188YA	3	1	55	2021-10-19 14:16:28.15	--SchemaZenNull--	2021-10-19 14:16:28.15	True
11649	FST288XX	3	6	55	2021-10-19 14:36:43.343	--SchemaZenNull--	2021-10-19 14:36:43.343	True
11650	SGD970XA	3	5	55	2021-10-19 15:57:38.37	--SchemaZenNull--	2021-10-19 15:57:38.37	True
11651	FKJ924XJ	4	6	55	2021-10-19 18:02:54.76	--SchemaZenNull--	2021-10-19 18:02:54.76	True
11652	KTU250XE	2	1	55	2021-10-19 19:32:14.57	--SchemaZenNull--	2021-10-19 19:32:14.57	True
11653	T7830LA	3	6	54	2021-10-19 23:16:27.553	--SchemaZenNull--	2021-10-19 23:16:27.553	True
11654	APP293YA	2	6	54	2021-10-20 00:17:42.05	--SchemaZenNull--	2021-10-20 00:17:42.05	True
11655	KTU500DY	5	6	54	2021-10-20 01:37:35.947	--SchemaZenNull--	2021-10-20 01:37:35.947	True
11656	AAA904YD	6	6	55	2021-10-20 07:12:39.797	--SchemaZenNull--	2021-10-20 07:12:39.797	True
11657	APP265XY	6	6	55	2021-10-20 07:20:32.267	--SchemaZenNull--	2021-10-20 07:20:32.267	True
11658	APP625XY	6	6	55	2021-10-20 07:21:46.7	--SchemaZenNull--	2021-10-20 07:21:46.7	True
11659	SMK 801 XZ	6	6	42	2021-10-20 09:13:07.36	--SchemaZenNull--	2021-10-20 09:13:07.36	True
11660	AAA 904 YD	6	6	42	2021-10-20 09:13:38.5	--SchemaZenNull--	2021-10-20 09:13:38.5	True
11661	T9455LA	18	6	52	2021-10-20 09:23:22.45	--SchemaZenNull--	2021-10-20 09:23:22.45	True
11662	APP879XD	18	6	52	2021-10-20 09:24:26.627	--SchemaZenNull--	2021-10-20 09:24:26.627	True
11663	T6357LA	18	6	52	2021-10-20 09:40:20.157	--SchemaZenNull--	2021-10-20 09:40:20.157	True
11664	EPE82XW	3	1	53	2021-10-20 11:22:28.59	--SchemaZenNull--	2021-10-20 11:22:28.59	True
11665	MUS332XS	3	1	53	2021-10-20 14:35:00.533	--SchemaZenNull--	2021-10-20 14:35:00.533	True
11666	BDG760ZY	2	6	53	2021-10-20 14:36:53.273	--SchemaZenNull--	2021-10-20 14:36:53.273	True
11667	KSF116XZ	2	1	55	2021-10-20 17:22:48.887	--SchemaZenNull--	2021-10-20 17:22:48.887	True
11668	T6426LA	3	6	55	2021-10-20 18:02:13.25	--SchemaZenNull--	2021-10-20 18:02:13.25	True
11669	APP600YE	2	1	55	2021-10-20 19:11:47.003	--SchemaZenNull--	2021-10-20 19:11:47.003	True
11670	MBS243XA	3	1	55	2021-10-20 19:50:51.843	--SchemaZenNull--	2021-10-20 19:50:51.843	True
11671	EYK367YD	18	1	55	2021-10-20 19:59:28.173	--SchemaZenNull--	2021-10-20 19:59:28.173	True
11672	GGE518YC	18	1	55	2021-10-20 20:00:54.47	--SchemaZenNull--	2021-10-20 20:00:54.47	True
11673	GBJ137XR	2	6	55	2021-10-21 08:25:47.217	--SchemaZenNull--	2021-10-21 08:25:47.217	True
11674	LND356YA	8	6	55	2021-10-21 08:34:42.223	--SchemaZenNull--	2021-10-21 08:34:42.223	True
11675	T7964LA	8	6	55	2021-10-21 08:35:19.843	--SchemaZenNull--	2021-10-21 08:35:19.843	True
11676	LSR28XX	2	1	55	2021-10-21 08:38:13.2	--SchemaZenNull--	2021-10-21 08:38:13.2	True
11677	LSR331XP	4	6	52	2021-10-21 09:17:13.02	--SchemaZenNull--	2021-10-21 09:17:13.02	True
11678	FUN78XA	3	6	52	2021-10-21 09:36:01.25	--SchemaZenNull--	2021-10-21 09:36:01.25	True
11679	T4205LA	2	6	55	2021-10-21 09:51:09.983	--SchemaZenNull--	2021-10-21 09:51:09.983	True
11680	T7726LA	3	6	52	2021-10-21 09:53:18.527	--SchemaZenNull--	2021-10-21 09:53:18.527	True
11681	GEM425XB	3	3	52	2021-10-21 10:23:33.27	--SchemaZenNull--	2021-10-21 10:23:33.27	True
11682	LSR323XP	4	6	52	2021-10-21 11:57:50.937	--SchemaZenNull--	2021-10-21 11:57:50.937	True
11683	LSR 410 XX	6	6	42	2021-10-21 13:55:39.487	--SchemaZenNull--	2021-10-21 13:55:39.487	True
11684	LG108ANG	3	5	52	2021-10-21 15:50:40.487	--SchemaZenNull--	2021-10-21 15:50:40.487	True
11685	T0088YB	3	6	52	2021-10-21 15:57:00.207	--SchemaZenNull--	2021-10-21 15:57:00.207	True
11686	GBE 239 ZC	6	6	42	2021-10-21 15:57:11.217	--SchemaZenNull--	2021-10-21 15:57:11.217	True
11687	LSR333XP	4	6	55	2021-10-21 18:28:20.69	--SchemaZenNull--	2021-10-21 18:28:20.69	True
11688	T3240LA	8	6	56	2021-10-22 00:14:24.033	--SchemaZenNull--	2021-10-22 00:14:24.033	True
11689	SMK146XV	8	6	56	2021-10-22 00:15:44.55	--SchemaZenNull--	2021-10-22 00:15:44.55	True
11690	KTU674XZ	18	1	56	2021-10-22 01:18:58.87	--SchemaZenNull--	2021-10-22 01:18:58.87	True
11691	ANG24LG	3	3	56	2021-10-22 01:26:44.327	--SchemaZenNull--	2021-10-22 01:26:44.327	True
11692	APP86XW	2	3	56	2021-10-22 01:52:06.473	--SchemaZenNull--	2021-10-22 01:52:06.473	True
11693	APP321XR	3	6	54	2021-10-22 06:37:08.033	--SchemaZenNull--	2021-10-22 06:37:08.033	True
11694	LSR690XY	3	6	54	2021-10-22 06:38:54.03	--SchemaZenNull--	2021-10-22 06:38:54.03	True
11695	KTU329XM	3	6	54	2021-10-22 06:41:17.473	--SchemaZenNull--	2021-10-22 06:41:17.473	True
11696	T11295LA	2	2	54	2021-10-22 06:43:11.533	--SchemaZenNull--	2021-10-22 06:43:11.533	True
11697	KSR425XW	2	6	54	2021-10-22 07:52:51.493	--SchemaZenNull--	2021-10-22 07:52:51.493	True
11698	GBE241ZC	6	6	54	2021-10-22 08:02:52.33	--SchemaZenNull--	2021-10-22 08:02:52.33	True
11699	EPE73YA	3	2	52	2021-10-22 11:29:08.83	--SchemaZenNull--	2021-10-22 11:29:08.83	True
11700	EKY620XJ	4	6	52	2021-10-22 11:33:18.223	--SchemaZenNull--	2021-10-22 11:33:18.223	True
11701	SMK120XN	4	6	52	2021-10-22 11:40:34.513	--SchemaZenNull--	2021-10-22 11:40:34.513	True
11702	PKM310ZY	3	6	52	2021-10-22 12:15:31.487	--SchemaZenNull--	2021-10-22 12:15:31.49	True
11703	XB532FKA	3	6	52	2021-10-22 12:16:18.12	--SchemaZenNull--	2021-10-22 12:16:18.12	True
11704	FKY568XA	3	6	52	2021-10-22 13:08:25.127	--SchemaZenNull--	2021-10-22 13:08:25.127	True
11705	KTU329XL	3	6	52	2021-10-22 14:15:33.473	--SchemaZenNull--	2021-10-22 14:15:33.473	True
11706	T8311LA	6	6	52	2021-10-22 15:20:04.377	--SchemaZenNull--	2021-10-22 15:20:04.377	True
11707	AAA410XW	6	6	52	2021-10-22 15:22:15.173	--SchemaZenNull--	2021-10-22 15:22:15.173	True
11708	TTD399YA	4	6	52	2021-10-22 15:35:19.187	--SchemaZenNull--	2021-10-22 15:35:19.187	True
11709	NSR654ZU	3	5	55	2021-10-22 16:54:49.547	--SchemaZenNull--	2021-10-22 16:54:49.547	True
11710	AYE311AAA	2	6	55	2021-10-22 17:21:09.927	--SchemaZenNull--	2021-10-22 17:21:09.927	True
11711	AAA440XY	18	2	55	2021-10-22 18:44:26.727	--SchemaZenNull--	2021-10-22 18:44:26.727	True
11712	ABG12XF	4	6	55	2021-10-22 19:08:43.253	--SchemaZenNull--	2021-10-22 19:08:43.253	True
11713	T1100LA	5	6	55	2021-10-22 19:49:46.22	--SchemaZenNull--	2021-10-22 19:49:46.22	True
11714	JJN04YS	3	6	54	2021-10-23 01:20:07.053	--SchemaZenNull--	2021-10-23 01:20:07.053	True
11715	APP47XF	15	6	54	2021-10-23 05:01:17.87	--SchemaZenNull--	2021-10-23 05:01:17.87	True
11716	T2570LA	3	6	54	2021-10-23 07:09:58.057	--SchemaZenNull--	2021-10-23 07:09:58.057	True
11717	T10618LA	3	6	54	2021-10-23 07:11:13.633	--SchemaZenNull--	2021-10-23 07:11:13.633	True
11718	APP886YA	8	6	54	2021-10-23 07:34:56.14	--SchemaZenNull--	2021-10-23 07:34:56.14	True
